1116,20276.121 
1117,18760.006 
1118,22557.781 
1119,14969.875 
1120,28577.912 
1121,18765.779 
1122,4369.694 
1123,43883.371 
1124,28724.586 
1125,19023.092 
1126,5381.105 
1127,5144.013 
1128,4301.649 
1129,29164.807 
1130,30864.787 
1131,16416.553 
1132,34425.867 
1133,19902.730 
1134,32314.480 
1135,15572.552 
1136,26693.184 
1137,7072.471 
1138,16486.758 
1139,17658.508 
1140,3864.814 
1141,3265.194 
1142,33597.156 
1143,18691.244 
1144,32630.008 
1145,11819.061 
1146,45078.172 
1147,4967.414 
1148,16653.859 
1149,20054.305 
1150,16137.853 
1151,20486.406 
1152,41175.684 
1153,3061.046 
1154,17994.428 
1155,25449.166 
1156,15513.275 
1157,2704.490 
1158,1877.106 
1159,47512.770 
1160,4579.527 
1161,19077.607 
1162,10712.586 
1163,32796.762 
1164,4031.915 
1165,17870.385 
1166,41161.504 
1167,30844.895 
1168,22156.441 
1169,19459.076 
1170,3044.002 
1171,45590.656 
1172,17735.727 
1173,31849.203 
1174,24172.451 
1175,18459.113 
1176,32663.031 
1177,56865.078 
1178,15090.512 
1179,6904.854 
1180,4801.271 
1181,10358.230 
1182,31622.119 
1183,15962.838 
1184,32113.602 
1185,29208.854 
1186,17723.125 
1187,42974.164 
1188,12928.807 
1189,3019.588 
1190,33475.816 
1191,30115.799 
1192,16971.877 
1193,43756.727 
1194,17863.023 
1195,3449.473 
1196,29093.803 
1197,4914.812 
1198,17282.760 
1199,15275.650 
1200,49006.684 
1201,15250.966 
1202,15203.138 
1203,41517.367 
1204,34608.953 
1205,41927.906 
1206,4842.021 
1207,17917.102 
1208,15788.539 
1209,4643.895 
1210,17559.609 
1211,14873.789 
1212,28875.871 
1213,50017.742 
1214,13446.283 
1215,39277.477 
1216,27905.436 
1217,16601.186 
1218,6237.744 
1219,3641.582 
1220,25254.062 
1221,33771.656 
1222,16573.961 
1223,1753.651 
1224,2577.527 
1225,17569.496 
1226,17409.246 
1227,3232.267 
1228,19141.750 
1229,15346.423 
1230,32142.602 
1231,16567.662 
1232,32513.961 
1233,54831.152 
1234,33811.914 
1235,29245.648 
1236,17294.191 
1237,3619.094 
1238,1375.218 
1239,4419.771 
1240,40171.906 
1241,26231.906 
1242,41592.395 
1243,18962.711 
1244,21395.508 
1245,3054.791 
1246,3189.228 
1247,28931.768 
1248,16163.473 
1249,25805.324 
1250,18599.365 
1251,16153.742 
1252,21524.812 
1253,37628.738 
1254,67627.125 
1255,23372.977 
1256,69328.367 
1257,31822.490 
1258,28792.455 
1259,18039.414 
1260,29470.980 
1261,65632.586 
1262,40335.438 
1263,19428.980 
1264,12093.050 
1265,23649.199 
1266,28571.619 
1267,41227.465 
1268,44918.422 
1269,75670.641 
1270,57805.473 
1271,21655.059 
1272,45956.016 
1273,3915.912 
1274,16219.283 
1275,15532.068 
1276,5545.157 
1277,5380.377 
1278,3910.448 
1279,28689.633 
1280,3121.352 
1281,14220.393 
1282,59905.594 
1283,13618.881 
1284,52806.738 
1285,29368.758 
1286,46062.020 
1287,29235.605 
1288,5506.961 
1289,2907.220 
1290,33625.824 
1291,16244.108 
1292,40678.801 
1293,58442.188 
1294,13947.137 
1295,16980.168 
1296,29155.598 
1297,20819.664 
1298,26814.410 
1299,18044.246 
1300,50927.688 
1301,20842.973 
1302,41026.445 
1303,42740.191 
1304,44263.602 
1305,17463.736 
1306,46739.047 
1307,66325.695 
1308,18979.266 
1309,3052.091 
1310,39272.602 
1311,28918.680 
1312,28095.744 
1313,18125.188 
1314,15988.656 
1315,18278.867 
1316,30914.693 
1317,53686.934 
1318,27726.854 
1319,15877.197 
1320,15470.690 
1321,16132.696 
1322,14465.144 
1323,28321.914 
1324,16599.861 
1325,35223.461 
1326,3983.391 
1327,30419.344 
1328,17848.254 
1329,21811.822 
1330,3965.081 
1331,63663.055 
1332,17311.643 
1333,28802.021 
1334,26539.420 
1335,68700.062 
1336,29521.721 
1337,28633.207 
1338,3291.506 
1339,41961.441 
1340,8559.589 
1341,69611.195 
1342,15654.624 
1343,65029.258 
1344,27829.527 
1345,27270.035 
1346,64806.500 
1347,46502.270 
1348,5787.149 
1349,14668.633 
1350,35251.234 
1351,17362.293 
1352,40438.863 
1353,57166.777 
1354,78524.617 
1355,41691.957 
1356,16234.407 
1357,44517.395 
1358,39954.223 
1359,39522.734 
1360,41728.391 
1361,16281.961 
1362,56489.668 
1363,42091.023 
1364,76608.922 
1365,5500.031 
1366,15903.486 
1367,30282.031 
1368,32121.457 
1369,14612.115 
1370,40084.664 
1371,77260.289 
1372,17062.334 
1373,28557.414 
1374,15201.180 
1375,44789.930 
1376,45590.340 
1377,16764.773 
1378,37880.215 
1379,30731.820 
1380,40791.887 
1381,34907.098 
1382,43761.680 
1383,31632.812 
1384,30193.541 
1385,15273.062 
1386,50397.434 
1387,66078.719 
1388,42390.109 
1389,27356.570 
1390,16733.646 
1391,27955.852 
1392,52770.902 
1393,29340.289 
1394,28699.539 
1395,14771.402 
1396,30051.879 
1397,39128.672 
1398,30667.535 
1399,49010.344 
1400,30858.895 
1401,52115.547 
1402,4817.482 
1403,65039.238 
1404,40428.871 
1405,29242.250 
1406,53403.496 
1407,40316.992 
1408,85353.805 
1409,81497.695 
1410,16832.422 
1411,39291.609 
1412,29378.422 
1413,38820.699 
1414,50427.359 
1415,41314.578 
1416,37267.352 
1417,30405.947 
1418,38135.531 
1419,44179.383 
1420,40381.805 
1421,28016.184 
1422,46591.902 
1423,42115.344 
1424,31327.971 
1425,31207.961 
1426,52686.246 
1427,39317.129 
1428,36713.578 
1429,31968.562 
1430,42052.555 
1431,51824.016 
1432,73028.242 
1433,62896.715 
1434,28313.908 
1435,52358.215 
1436,40036.242 
1437,39897.578 
1438,40085.148 
1439,37513.406 
1440,36700.934 
1441,86571.711 
1442,43394.039 
1443,75446.969 
1444,94700.141 
1445,76527.141 
1446,49021.562 
1447,31712.652 
1448,59928.969 
1449,65262.273 
1450,27606.641 
1451,30823.762 
1452,64898.988 
1453,8703.394 
1454,25685.371 
1455,78985.352 
1456,54038.484 
1457,27024.889 
1458,27662.980 
1459,35377.703 
1460,56748.387 
1461,18175.275 
1462,50743.691 
1463,6468.127 
1464,37121.797 
1465,22976.160 
1466,47983.637 
1467,12255.250 
1468,29217.590 
1469,56050.797 
1470,64231.594 
1471,64612.102 
1472,18144.215 
1473,18220.473 
1474,37863.820 
1475,51321.117 
1476,75094.453 
1477,26119.234 
1478,27763.221 
1479,106279.328 
1480,44268.945 
1481,4640.841 
1482,29531.545 
1483,41119.570 
1484,32277.025 
1485,51478.832 
1486,34886.668 
1487,85768.805 
1488,93456.781 
1489,24012.070 
1490,54500.781 
1491,17970.373 
1492,16896.354 
1493,43960.062 
1494,51674.137 
1495,27766.711 
1496,7758.235 
1497,40107.492 
1498,37689.930 
1499,51656.145 
1500,29069.211 
1501,32701.637 
1502,23694.457 
1503,38717.781 
1504,29515.480 
1505,24248.109 
1506,50559.973 
1507,48460.727 
1508,43668.543 
1509,40517.523 
1510,40789.445 
1511,17197.547 
1512,36656.059 
1513,42815.863 
1514,19223.879 
1515,67398.281 
1516,48610.430 
1517,74105.875 
1518,38492.715 
1519,52455.219 
1520,55734.402 
1521,51025.031 
1522,41173.789 
1523,25703.764 
1524,72693.117 
1525,47508.328 
1526,48466.996 
1527,26092.965 
1528,16722.453 
1529,52099.594 
1530,62752.516 
1531,41188.039 
1532,66174.531 
1533,56930.176 
1534,16339.047 
1535,28706.422 
1536,29111.168 
1537,33450.734 
1538,70122.938 
1539,28236.133 
1540,38732.801 
1541,50330.957 
1542,57395.250 
1543,16084.145 
1544,52739.461 
1545,29950.934 
1546,50575.461 
1547,80964.750 
1548,20054.938 
1549,10458.410 
1550,4950.370 
1551,25197.314 
1552,42604.906 
1553,48462.281 
1554,62464.762 
1555,39314.355 
1556,34011.023 
1557,16428.518 
1558,55253.410 
1559,41876.828 
1560,63942.504 
1561,55392.312 
1562,50629.344 
1563,17657.299 
1564,75466.875 
1565,40130.273 
1566,25314.400 
1567,74379.188 
1568,65766.234 
1569,88223.914 
1570,24806.566 
1571,39579.211 
1572,79916.422 
1573,50821.402 
1574,79229.805 
1575,77029.266 
1576,39767.203 
1577,42312.977 
1578,53274.871 
1579,27483.234 
1580,95451.484 
1581,73120.102 
1582,14612.304 
1583,18530.646 
1584,40438.355 
1585,46095.305 
1586,60979.590 
1587,63611.531 
1588,39205.957 
1589,39153.227 
1590,27702.773 
1591,49431.391 
1592,52605.352 
1593,60972.926 
1594,49215.973 
1595,61632.129 
1596,39532.293 
1597,40471.145 
1598,40230.430 
1599,41819.008 
1600,62387.062 
1601,105348.469 
1602,80516.992 
1603,38582.656 
1604,42839.270 
1605,62235.836 
1606,51266.219 
1607,55081.293 
1608,47128.082 
1609,23327.320 
1610,51976.641 
1611,63948.773 
1612,40801.531 
1613,37642.289 
1614,15213.907 
1615,14268.148 
1616,74533.203 
1617,40870.203 
1618,59330.629 
1619,66633.812 
1620,37729.754 
1621,56455.707 
1622,64132.086 
1623,45895.574 
1624,54569.645 
1625,59248.234 
1626,69983.172 
1627,27523.068 
1628,39211.312 
1629,65311.105 
1630,110148.750 
1631,64367.023 
1632,35373.258 
1633,53528.715 
1634,50591.703 
1635,59732.102 
1636,65704.992 
1637,27826.395 
1638,55413.836 
1639,61970.555 
1640,45792.023 
1641,49428.016 
1642,53379.164 
1643,46272.469 
1644,50521.199 
1645,30212.059 
1646,36870.805 
1647,37758.328 
1648,82666.461 
1649,68857.133 
1650,67277.562 
1651,45284.902 
1652,22787.793 
1653,24889.832 
1654,74016.039 
1655,34709.793 
1656,40157.816 
1657,47424.117 
1658,21126.301 
1659,39802.137 
1660,23939.039 
1661,33303.156 
1662,62384.484 
1663,78314.000 
1664,48926.660 
1665,32682.516 
1666,29927.703 
1667,32430.469 
1668,35179.031 
1669,43165.148 
1670,44821.980 
1671,91980.906 
1672,49078.812 
1673,40631.648 
1674,62758.438 
1675,87141.477 
1676,31625.273 
1677,74029.016 
1678,49158.750 
1679,48347.129 
1680,61599.254 
1681,44635.277 
1682,37991.016 
1683,30077.801 
1684,24264.398 
1685,61378.332 
1686,47687.227 
1687,24260.059 
1688,51274.910 
1689,52696.555 
1690,55257.887 
1691,54083.816 
1692,41042.062 
1693,10281.812 
1694,43778.805 
1695,55727.238 
1696,83828.680 
1697,60188.234 
1698,35007.160 
1699,20871.230 
1700,59492.598 
1701,52289.629 
1702,28620.531 
1703,52905.430 
1704,77522.055 
1705,51718.195 
1706,93119.953 
1707,55320.617 
1708,75016.547 
1709,43378.738 
1710,109982.266 
1711,63221.367 
1712,52638.516 
1713,58502.281 
1714,51278.344 
1715,70957.594 
1716,59031.051 
1717,55869.895 
1718,45435.715 
1719,40821.453 
1720,99583.594 
1721,68860.625 
1722,41382.648 
1723,85388.250 
1724,64974.125 
1725,50402.785 
1726,38361.059 
1727,39421.078 
1728,36965.941 
1729,50424.328 
1730,85287.859 
1731,70255.969 
1732,48052.953 
1733,90324.250 
1734,37298.582 
1735,50701.211 
1736,106607.609 
1737,100097.305 
1738,61252.203 
1739,92045.359 
1740,61537.559 
1741,63789.828 
1742,93798.164 
1743,83436.969 
1744,87939.484 
1745,65766.938 
1746,89589.086 
1747,61158.727 
1748,51556.156 
1749,43933.320 
1750,45298.492 
1751,69157.562 
1752,88560.328 
1753,65598.367 
1754,69837.953 
1755,59416.219 
1756,69522.305 
1757,68035.016 
1758,80346.250 
1759,88828.258 
1760,34188.074 
1761,35750.531 
1762,38268.387 
1763,75131.281 
1764,34357.367 
1765,63702.727 
1766,60245.617 
1767,39534.004 
1768,58397.594 
1769,45114.203 
1770,45042.016 
1771,78323.805 
1772,37383.266 
1773,34648.953 
1774,79846.703 
1775,64385.766 
1776,38949.941 
1777,54620.586 
1778,59732.086 
1779,41010.910 
1780,83733.859 
1781,60619.301 
1782,91565.109 
1783,75338.531 
1784,21380.574 
1785,75918.008 
1786,67409.906 
1787,65218.926 
1788,47618.949 
1789,55345.750 
1790,50858.266 
1791,46318.371 
1792,49804.125 
1793,49404.008 
1794,49359.695 
1795,37589.762 
1796,70707.461 
1797,38653.078 
1798,59749.945 
1799,61740.508 
1800,59739.621 
1801,48183.211 
1802,63882.727 
1803,47167.656 
1804,52086.133 
1805,64637.602 
1806,36245.066 
1807,66264.414 
1808,67813.242 
1809,53732.254 
1810,35410.445 
1811,51434.625 
1812,51726.441 
1813,26290.275 
1814,38341.707 
1815,67000.445 
1816,59142.414 
1817,83842.438 
1818,93117.383 
1819,82787.594 
1820,65428.527 
1821,45177.406 
1822,18925.150 
1823,48149.191 
1824,58251.906 
1825,41138.754 
1826,90307.750 
1827,71144.594 
1828,51831.609 
1829,54141.105 
1830,77939.789 
1831,64325.094 
1832,44124.016 
1833,63256.773 
1834,55673.883 
1835,58879.672 
1836,25732.477 
1837,71923.016 
1838,50436.445 
1839,49063.297 
1840,62905.125 
1841,62821.801 
1842,38552.656 
1843,50325.117 
1844,54284.773 
1845,46846.520 
1846,26206.748 
1847,67568.250 
1848,61267.594 
1849,54310.391 
1850,39271.031 
1851,40794.027 
1852,115030.367 
1853,50105.195 
1854,99042.719 
1855,61402.531 
1856,51500.895 
1857,64507.680 
1858,58271.531 
1859,77337.211 
1860,92959.812 
1861,61054.207 
1862,41217.039 
1863,56139.633 
1864,31732.236 
1865,51649.797 
1866,72906.641 
1867,40340.305 
1868,61012.617 
1869,42355.023 
1870,64370.211 
1871,65920.922 
1872,46200.043 
1873,33832.219 
1874,38483.969 
1875,68248.203 
1876,31358.844 
1877,43335.000 
1878,39846.414 
1879,49921.379 
1880,60199.238 
1881,66044.383 
1882,50080.484 
1883,41453.898 
1884,37428.016 
1885,70450.742 
1886,42766.172 
1887,63989.324 
1888,36682.602 
1889,85320.852 
1890,55537.676 
1891,69256.211 
1892,35444.566 
1893,65371.492 
1894,49655.055 
1895,36472.250 
1896,72083.570 
1897,61156.871 
1898,46638.461 
1899,78244.586 
1900,76797.547 
1901,62711.559 
1902,71837.141 
1903,61513.672 
1904,51090.113 
1905,72611.023 
1906,45819.062 
1907,56776.406 
1908,58210.195 
1909,37412.996 
1910,75855.812 
1911,39691.527 
1912,67994.492 
1913,49632.949 
1914,51255.086 
1915,36796.789 
1916,51387.617 
1917,54876.988 
1918,46065.172 
1919,26468.953 
1920,79992.891 
1921,44736.242 
1922,84083.961 
1923,36224.773 
1924,38268.438 
1925,35398.312 
1926,29453.771 
1927,65599.750 
1928,45619.172 
1929,38240.023 
1930,56943.516 
1931,65178.039 
1932,63501.523 
1933,54155.066 
1934,57358.875 
1935,148460.625 
1936,132301.125 
1937,79812.625 
1938,83568.273 
1939,83762.992 
1940,100954.531 
1941,90171.820 
1942,70665.883 
1943,51112.602 
1944,79886.891 
1945,74122.180 
1946,27347.008 
1947,138522.500 
1948,104790.562 
1949,63448.207 
1950,94940.141 
1951,63269.629 
1952,83516.016 
1953,61864.395 
1954,66304.648 
1955,86953.391 
1956,57366.547 
1957,56218.402 
1958,88037.906 
1959,50218.500 
1960,45643.305 
1961,51779.055 
1962,81964.016 
1963,52547.387 
